"subject","Trial.Number","shape","target","responseGiven","trialType","context","location","HasDyslexia","ReaderType","accuracy","error","locationSumCoded","contextSumCoded","readerTypeFactor","cLocationSumCoded","cContextSumCoded","cReaderTypeSumCoded"
"3346384",10,"Shape23B.jpg","kov","nen","LC_CC","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3346384",11,"Shape29B.jpg","teb","sen","LI_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",12,"Shape32B.jpg","tev","kuv","LI_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",13,"Shape14B.jpg","saf","lind","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3346384",14,"Shape6B.jpg","fet","silent","LC_CI","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",15,"Shape36B.jpg","suv","kin","LI_CC","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3346384",16,"Shape17B.jpg","buv","deg","LI_CI","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3346384",17,"Shape4B.jpg","dav","tug","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3346384",18,"Shape7B.jpg","gex","gex","LC_CI","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3346384",19,"Shape19B.jpg","dus","tchup","LC_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3346384",20,"Shape25B.jpg","pid","pen","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",21,"Shape24B.jpg","gop","glup","LC_CC","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3346384",22,"Shape15B.jpg","tav","tchu","LI_CI","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3346384",23,"Shape18B.jpg","bix","silent","LI_CI","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",24,"Shape1B.jpg","beb","gli","LC_CI","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",25,"Shape10B.jpg","kav","silent","LI_CI","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3346384",26,"Shape28B.jpg","pof","sen","LI_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",27,"Shape20B.jpg","dop","kop","LC_CC","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3346384",28,"Shape35B.jpg","tep","fin","LI_CC","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3346384",29,"Shape11B.jpg","pag","tup","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3346384",30,"Shape2B.jpg","bav","lind","LC_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3346384",31,"Shape30B.jpg","sut","tix","LI_CC","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3346384",32,"Shape3B.jpg","dep","kep","LC_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3346384",33,"Shape16B.jpg","tas","sen","LI_CI","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3346384",34,"Shape33B.jpg","fim","fim","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3346384",35,"Shape31B.jpg","bem","bem","LI_CC","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3346384",36,"Shape22B.jpg","fis","fis","LC_CC","consistent","consistent","No","Typical",1,0,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",1,"Shape35B.jpg","tep","tep","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",2,"Shape32B.jpg","tev","dip","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",3,"Shape9B.jpg","kig","gunks","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",4,"Shape6B.jpg","fet","fet","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",5,"Shape36B.jpg","suv","sum","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",6,"Shape3B.jpg","dep","dep","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",7,"Shape12B.jpg","paz","bix","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",8,"Shape15B.jpg","tav","def","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",9,"Shape29B.jpg","teb","teb","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",10,"Shape23B.jpg","kov","kok","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",11,"Shape26B.jpg","kiv","unintelligible","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",12,"Shape14B.jpg","saf","saf","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",13,"Shape34B.jpg","dod","unintelligible","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",14,"Shape7B.jpg","gex","bim","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",15,"Shape4B.jpg","dav","bim","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",16,"Shape11B.jpg","pag","fuk","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",17,"Shape1B.jpg","beb","bim","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",18,"Shape24B.jpg","gop","guk","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",19,"Shape22B.jpg","fis","pak","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",20,"Shape20B.jpg","dop","swi","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",21,"Shape21B.jpg","fum","unintelligible","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",22,"Shape5B.jpg","fip","bem","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",23,"Shape25B.jpg","pid","pim","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",24,"Shape31B.jpg","bem","bem","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",25,"Shape17B.jpg","buv","ut","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",26,"Shape2B.jpg","bav","bev","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",27,"Shape33B.jpg","fim","fim","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",28,"Shape8B.jpg","ged","ged","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3352434",29,"Shape28B.jpg","pof","plum","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",30,"Shape16B.jpg","tas","plum","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",31,"Shape18B.jpg","bix","bix","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",32,"Shape19B.jpg","dus","unintelligible","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",33,"Shape30B.jpg","sut","sut","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3352434",34,"Shape27B.jpg","sof","sum","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3352434",35,"Shape10B.jpg","kav","unintelligible","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3352434",36,"Shape13B.jpg","sem","dunno","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3387762",1,"Shape5B.jpg","fip","pho","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",2,"Shape11B.jpg","pag","gol","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",3,"Shape2B.jpg","bav","ban","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",4,"Shape19B.jpg","dus","dus","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",5,"Shape35B.jpg","tep","phu","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",6,"Shape8B.jpg","ged","goz","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",7,"Shape28B.jpg","pof","pof","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",8,"Shape30B.jpg","sut","smu","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",9,"Shape22B.jpg","fis","ga","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",10,"Shape32B.jpg","tev","boo","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",11,"Shape23B.jpg","kov","pha","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",12,"Shape4B.jpg","dav","bu","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",13,"Shape3B.jpg","dep","dee","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",14,"Shape12B.jpg","paz","paz","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",15,"Shape13B.jpg","sem","su","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",16,"Shape7B.jpg","gex","goz","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",17,"Shape10B.jpg","kav","phu","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",18,"Shape27B.jpg","sof","sal","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",19,"Shape21B.jpg","fum","gu","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",20,"Shape14B.jpg","saf","sash","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",21,"Shape9B.jpg","kig","ga","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",22,"Shape29B.jpg","teb","talk","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",23,"Shape25B.jpg","pid","pe","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",24,"Shape34B.jpg","dod","bo","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",25,"Shape15B.jpg","tav","unintelligible","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",26,"Shape18B.jpg","bix","two","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",27,"Shape26B.jpg","kiv","kiv","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",28,"Shape6B.jpg","fet","su","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",29,"Shape20B.jpg","dop","bil","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",30,"Shape1B.jpg","beb","beil","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3387762",31,"Shape31B.jpg","bem","bee","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",32,"Shape16B.jpg","tas","tas","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",33,"Shape24B.jpg","gop","gu","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3387762",34,"Shape36B.jpg","suv","phu","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3387762",35,"Shape17B.jpg","buv","han","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3387762",36,"Shape33B.jpg","fim","beat","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3087270",1,"Shape32B.jpg","tev","spen","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3087270",3,"Shape25B.jpg","pid","bye","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3087270",4,"Shape33B.jpg","fim","dog","LI_CC","consistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3087270",5,"Shape20B.jpg","dop","dop","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3087270",6,"Shape6B.jpg","fet","fet","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3087270",9,"Shape1B.jpg","beb","bep","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3087270",11,"Shape13B.jpg","sem","nes","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3087270",14,"Shape3B.jpg","dep","dep","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3087270",15,"Shape4B.jpg","dav","dav","LC_CI","inconsistent","consistent","Yes","Dyslexic",1,0,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3087270",17,"Shape23B.jpg","kov","kod","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3087270",19,"Shape15B.jpg","tav","truv","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3087270",20,"Shape27B.jpg","sof","sof","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3087270",21,"Shape5B.jpg","fip","ged","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3087270",22,"Shape22B.jpg","fis","tej","LC_CC","consistent","consistent","Yes","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3087270",24,"Shape31B.jpg","bem","bem","LI_CC","consistent","inconsistent","Yes","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.50609756097561,-0.499128919860627,0.515243902439024
"3087270",28,"Shape7B.jpg","gex","dun","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3087270",29,"Shape21B.jpg","fum","fum","LC_CC","consistent","consistent","Yes","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.49390243902439,-0.499128919860627,0.515243902439024
"3087270",31,"Shape8B.jpg","ged","ded","LC_CI","inconsistent","consistent","Yes","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.49390243902439,0.500871080139373,0.515243902439024
"3087270",32,"Shape10B.jpg","kav","run","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3087270",33,"Shape14B.jpg","saf","egg","LI_CI","inconsistent","inconsistent","Yes","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.50609756097561,0.500871080139373,0.515243902439024
"3280708",1,"Shape30B.jpg","sut","seet","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3280708",2,"Shape10B.jpg","kav","kav","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3280708",3,"Shape14B.jpg","saf","saf","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3280708",4,"Shape32B.jpg","tev","tea","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3280708",5,"Shape4B.jpg","dav","dav","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",6,"Shape8B.jpg","ged","cho","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",7,"Shape25B.jpg","pid","pid","LC_CC","consistent","consistent","No","Typical",1,0,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3280708",8,"Shape19B.jpg","dus","dus","LC_CC","consistent","consistent","No","Typical",1,0,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3280708",9,"Shape23B.jpg","kov","phu","LC_CC","consistent","consistent","No","Typical",0,1,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3280708",11,"Shape26B.jpg","kiv","kiv","LC_CC","consistent","consistent","No","Typical",1,0,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3280708",12,"Shape16B.jpg","tas","tea","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3280708",15,"Shape6B.jpg","fet","fet","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",16,"Shape18B.jpg","bix","bix","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3280708",17,"Shape2B.jpg","bav","bav","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",18,"Shape21B.jpg","fum","fum","LC_CC","consistent","consistent","No","Typical",1,0,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3280708",19,"Shape34B.jpg","dod","dod","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3280708",20,"Shape29B.jpg","teb","tea","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3280708",21,"Shape7B.jpg","gex","gif","LC_CI","inconsistent","consistent","No","Typical",0,1,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",22,"Shape15B.jpg","tav","tche","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3280708",23,"Shape11B.jpg","pag","peg","LI_CI","inconsistent","inconsistent","No","Typical",0,1,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3280708",24,"Shape35B.jpg","tep","tep","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3280708",25,"Shape5B.jpg","fip","fip","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",26,"Shape9B.jpg","kig","kig","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",27,"Shape1B.jpg","beb","beb","LC_CI","inconsistent","consistent","No","Typical",1,0,"consistent","inconsistent","Typical",-0.49390243902439,0.500871080139373,-0.484756097560976
"3280708",28,"Shape28B.jpg","pof","push","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3280708",29,"Shape36B.jpg","suv","sieft","LI_CC","consistent","inconsistent","No","Typical",0,1,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
"3280708",30,"Shape17B.jpg","buv","buv","LI_CI","inconsistent","inconsistent","No","Typical",1,0,"inconsistent","inconsistent","Typical",0.50609756097561,0.500871080139373,-0.484756097560976
"3280708",31,"Shape22B.jpg","fis","fis","LC_CC","consistent","consistent","No","Typical",1,0,"consistent","consistent","Typical",-0.49390243902439,-0.499128919860627,-0.484756097560976
"3280708",32,"Shape31B.jpg","bem","bem","LI_CC","consistent","inconsistent","No","Typical",1,0,"inconsistent","consistent","Typical",0.50609756097561,-0.499128919860627,-0.484756097560976
